"att_id","prod_id"
4730,30695
117,28169
670,28169
117,28170
671,28170
117,28171
672,28171
3184,30696
323,28176
2189,28176
326,28177
2189,28177
328,28178
2189,28178
333,28179
2189,28179
2189,28180
2190,28180
18,28204
26,28204
18,28205
40,28205
4731,30696
40,28213
117,28213
73,28214
117,28214
3184,30697
4732,30697
3184,30698
4733,30698
3813,30713
4704,30713
3814,30714
4704,30714
3815,30715
4704,30715
3814,30717
4727,30717
3815,30718
4727,30718
3691,39389
6088,39395
1805,59125
61,39611
88,39611
61,39612
91,39612
61,39613
103,39613
61,39614
110,39614
61,39615
116,39615
61,39616
122,39616
88,39617
91,39618
103,39619
110,39620
116,39621
122,39622
54,39747
63,39748
26,39755
40,39756
63,39757
40,39640
1810,39774
6134,39774
1810,39775
6135,39775
1810,39776
6136,39776
2292,39777
6134,39777
2292,39778
6135,39778
2292,39779
6136,39779
6158,39872
6159,39872
6159,39873
6161,39873
7404,59125
1082,59125
7405,59126
1805,59126
1082,59126
3813,39909
6165,39909
4263,39910
6165,39910
4362,39911
6165,39911
3813,39963
6144,39963
3815,39964
6144,39964
4261,39965
6144,39965
4264,39966
6171,39966
4277,39967
6171,39967
4337,39968
6171,39968
4357,39969
6171,39969
4378,39970
6171,39970
1151,39711
6188,39711
682,40063
1194,40063
684,40064
1194,40064
1194,40065
1196,40065
689,39713
1701,39713
681,40068
1263,40068
686,40069
1263,40069
842,40070
1263,40070
843,40071
1263,40071
845,40072
1263,40072
1173,40073
1263,40073
1263,40074
1698,40074
1263,40075
2614,40075
1263,40076
6189,40076
3693,40089
3697,40090
4129,25253
4130,25254
4131,25255
1412,27591
61,28086
670,28086
61,28087
671,28087
61,28088
672,28088
61,28089
1584,28089
2278,14917
2277,14918
1805,59127
7406,59127
1709,14979
2285,14979
1709,14980
2284,14980
1709,14981
2195,14981
2264,14982
2286,14982
1082,59127
670,59168
670,59169
671,59170
1584,59171
175,59172
152,28090
670,28090
152,28091
671,28091
152,28092
672,28092
152,28093
1584,28093
94,30886
37,28102
671,28102
37,28103
672,28103
323,28184
327,28185
329,28186
169,30886
94,30887
185,30887
94,30888
2168,30888
801,30962
802,30963
972,31028
4773,31028
972,31029
4774,31029
972,31030
4775,31030
972,31031
4776,31031
4772,31032
4773,31032
4772,31033
4774,31033
4772,31034
4775,31034
4772,31035
4776,31035
953,31039
3732,31040
990,30790
4779,30790
4887,33830
4763,31091
4807,31091
4805,31092
4807,31092
4806,31093
4807,31093
4892,33830
1057,31100
4296,31100
1057,31101
4810,31101
1057,31102
4811,31102
1057,31103
4812,31103
1057,31104
4813,31104
1057,31105
4814,31105
870,31108
1809,31108
872,31109
1809,31109
870,31110
2264,31110
872,31111
2264,31111
5014,33830
1919,31159
3967,31159
1919,31160
4844,31160
4887,33831
3005,31161
4799,31161
3005,31162
4811,31162
3005,31163
4845,31163
4893,33831
1082,31176
4812,31176
1082,31177
4814,31177
1082,31178
4821,31178
4851,30838
5014,33831
870,31185
1093,31185
872,31186
1093,31186
861,30852
4860,30852
4862,31210
4869,31211
4870,31212
4646,30868
4646,30869
7165,56849
63,56883
88,49194
91,49195
103,49196
110,49197
116,49198
122,49199
880,57568
6663,49215
658,49518
4156,49238
271,49321
272,49322
273,49323
274,49324
275,49325
276,49326
3458,49533
40,49392
301,49392
5040,52802
5110,52802
5040,52803
5121,52803
5040,52804
6813,52804
40,52885
6818,52885
54,52886
6818,52886
63,52887
6818,52887
73,52888
6818,52888
18,52914
40,52914
18,52915
54,52915
6081,50249
18,52916
108,50408
115,50409
118,50410
128,50411
98,50448
108,50449
115,50450
118,50451
128,50452
55,50476
67,50477
87,50478
96,50479
98,50480
108,50481
55,50536
87,50537
96,50538
98,50539
108,50540
115,50541
118,50542
128,50543
98,50569
108,50570
115,50571
958,50313
6710,50319
63,52916
161,52955
379,34076
4891,34076
4892,34076
379,34077
4891,34077
4893,34077
379,34080
4892,34080
5014,34080
379,34083
4893,34083
5014,34083
380,34084
4891,34084
2253,14969
2276,14969
2253,14970
2275,14970
2253,14971
2254,14971
1500,14972
2276,14972
1500,14973
2275,14973
1500,14974
2254,14974
3399,25256
1412,27592
1408,27611
2287,15000
2289,15000
2287,15001
2288,15001
381,15025
380,15026
381,15028
380,15029
2300,15048
2299,15049
1411,15050
2298,15051
2297,15052
949,15074
1442,15075
1409,27612
1410,27613
1411,27614
1412,27615
165,28193
92,15184
1312,15184
1312,15185
2342,15185
272,28193
63,28194
117,28194
1805,27626
4261,27626
73,28195
213,28195
686,30889
688,30890
800,30942
801,30943
800,30972
801,30973
802,30974
803,30975
804,30976
379,33832
854,30988
2347,15197
2346,15198
2345,15199
717,15200
4564,30988
4564,30989
4760,30989
751,30782
4891,33832
4785,31063
4788,31063
4786,31064
4788,31064
4787,31065
4788,31065
4757,30805
4892,33832
1024,31094
4148,31094
1024,31095
4808,31095
1024,31096
4809,31096
379,33833
1082,31119
4798,31119
1082,31120
4823,31120
1082,31121
4824,31121
1082,31122
4825,31122
4891,33833
1942,31146
4801,31146
1942,31147
4808,31147
1942,31148
4810,31148
1942,31149
4840,31149
806,31183
807,31184
731,31196
879,31197
880,31198
1899,31199
4861,31200
4883,30885
4884,30885
4893,33833
379,33834
4892,33834
5014,33834
379,33835
4893,33835
5014,33835
380,33836
4891,33836
4892,33836
380,33837
4891,33837
4893,33837
380,33838
4892,33838
5014,33838
380,33839
4893,33839
5014,33839
4887,33840
4891,33840
4892,33840
4887,33841
4891,33841
4893,33841
4887,33842
4892,33842
5014,33842
4887,33843
4893,33843
5014,33843
1473,52805
1473,52808
40,52889
150,52889
54,52890
150,52890
63,52891
150,52891
73,52892
150,52892
97,52956
55,52999
87,53000
96,53001
98,53002
6825,53020
27,53025
380,53028
379,53034
380,53036
380,53044
380,53045
138,53055
76,53058
138,53067
58,53068
27,53076
13,53149
27,53150
27,53085
2568,53096
2568,53097
6711,53100
6838,53101
6833,53111
3998,53222
6867,53223
87,50414
96,50415
98,50416
108,50417
115,50418
118,50419
716,34278
718,34279
775,34280
776,34281
777,34282
782,34283
2356,34284
5098,34285
5099,34286
5100,34287
716,34288
795,34289
855,34290
946,34291
5101,34292
6125,49216
716,34330
4264,34330
718,34331
4264,34331
782,34332
4264,34332
774,34338
775,34339
777,34340
109,53226
4719,34386
5108,34386
4719,34387
5115,34387
4719,34388
5121,34388
4719,34389
5129,34389
4719,34400
5133,34400
4719,34401
5134,34401
880,34440
5123,34440
3952,34441
5123,34441
5110,34442
5123,34442
5111,34443
2275,15004
2292,15004
2276,15005
2292,15005
2254,15006
2292,15006
2275,15007
2291,15007
2276,15008
2291,15008
2254,15009
2291,15009
1709,15010
2275,15010
1709,15011
2276,15011
1709,15012
2254,15012
948,15067
1433,15068
1424,15082
1429,15083
1413,15084
1411,15085
670,59172
671,59173
175,59173
175,59174
1584,59174
347,59198
2317,59198
4155,59235
4156,59236
4157,59237
1692,59459
132,15096
2309,15096
132,15097
2308,15097
132,15098
2307,15098
2477,59460
6033,59461
972,59522
7439,59522
972,59523
7440,59523
2313,15103
623,15104
1658,15105
1661,15106
1657,15107
152,15149
2332,15149
152,15150
2331,15150
152,15151
2330,15151
132,15152
2332,15152
132,15153
2331,15153
132,15154
2330,15154
61,15155
2332,15155
61,15156
2331,15156
61,15157
2330,15157
156,15172
162,15173
2317,15175
132,15176
61,15177
1312,15179
2341,15179
972,59524
7441,59524
1709,59681
7449,59681
1311,15182
2340,15182
719,15202
2352,15202
719,15203
2351,15203
719,15204
2350,15204
719,15205
2349,15205
719,15206
2348,15206
718,15207
2352,15207
718,15208
2351,15208
718,15209
2350,15209
718,15210
2349,15210
718,15211
2348,15211
716,15212
2352,15212
716,15213
2351,15213
716,15214
2350,15214
716,15215
2349,15215
716,15216
2348,15216
718,15218
716,15219
776,15220
777,15221
2353,15223
1104,15224
796,15225
2355,15227
2354,15228
946,15229
1401,15230
2356,15232
795,15233
855,15234
716,15235
777,15236
2356,15239
782,15240
718,15241
2357,15248
1736,15249
2344,15250
2359,15253
2361,15253
2359,15254
2360,15254
2358,15255
2361,15255
2358,15256
2360,15256
1735,15258
1736,15259
2344,15262
1735,15263
2195,59682
2264,59682
2264,59683
1104,15268
797,15269
795,15270
2362,15272
2354,15273
946,15274
2362,15276
947,15277
2354,15278
2363,15280
2355,15281
2364,15282
1401,15285
2365,15286
1104,15287
1400,15288
1401,15293
2365,15294
1104,15295
1400,15296
797,15297
795,15298
127,15301
1735,15301
117,15302
1736,15302
117,15304
1735,15304
132,15305
1736,15305
132,15306
2344,15306
132,15307
1735,15307
2367,15312
2053,15313
699,15315
698,15316
713,15317
705,15318
796,15328
2370,15328
795,15329
2370,15329
855,15330
2370,15330
716,15331
2370,15331
796,15334
2369,15334
795,15335
2369,15335
855,15336
2369,15336
716,15337
2369,15337
1401,15338
2368,15338
2365,15339
2368,15339
2372,15358
2375,15358
2372,15359
2374,15359
2362,15361
2375,15361
2362,15362
2374,15362
947,15364
2375,15364
947,15365
2374,15365
185,59199
329,59199
2371,15369
2373,15369
2384,15456
2383,15457
4132,25258
699,15530
698,15531
713,15532
705,15533
2416,15686
2431,15690
710,15687
710,15688
2432,15695
2433,15700
740,15705
708,15706
694,15712
713,15725
2479,15836
2478,15837
2479,15838
2473,15839
2482,15846
2484,15848
2483,15849
2473,15851
2479,15857
2473,15858
2490,15877
926,15966
1792,15969
1792,15971
4133,25259
127,15983
65,15984
156,15985
150,15986
109,15990
152,15991
2507,15994
2506,15995
2509,15998
2508,15999
1690,16009
2512,16014
1690,16015
2518,16044
1408,27594
1409,27595
1410,27596
1427,27597
1435,27598
1461,27599
1408,27601
1409,27602
1410,27603
1427,27604
1167,27651
4451,27651
1167,27652
4453,27652
1473,52806
117,28244
3186,28244
117,28245
3187,28245
117,28246
3205,28246
117,28247
3207,28247
18,28248
3186,28248
18,28249
3187,28249
18,28250
3205,28250
18,28251
3206,28251
132,28252
3186,28252
132,28253
3187,28253
132,28254
3205,28254
132,28255
3206,28255
150,28256
3186,28256
150,28257
3187,28257
150,28258
3205,28258
150,28259
3206,28259
26,28322
169,28322
26,28323
4522,28323
40,28324
169,28324
40,28325
4522,28325
54,28326
169,28326
54,28327
4522,28327
704,30891
40,28347
150,28347
54,28348
150,28348
63,28349
150,28349
73,28350
150,28350
86,28351
150,28351
725,30891
54,28416
177,28416
63,28417
177,28417
73,28418
177,28418
705,30892
40,28419
183,28419
54,28420
183,28420
63,28421
183,28421
73,28422
183,28422
725,30892
713,30893
725,30893
716,30898
855,30899
1194,59210
1195,59210
1708,30997
4763,30997
1805,30998
4762,30998
1805,30999
4763,30999
263,53917
1082,31097
4810,31097
1082,31098
4811,31098
1082,31099
4812,31099
1082,31123
4826,31123
4826,31124
4830,31124
1082,31125
4827,31125
4827,31126
4830,31126
1082,31127
4828,31127
4828,31128
4830,31128
1082,31129
4829,31129
4829,31130
4830,31130
755,52823
1974,31164
4804,31164
1974,31165
4811,31165
1974,31166
4825,31166
800,31179
801,31180
803,31181
804,31182
800,30844
1170,31227
1171,31228
1172,31229
1360,31230
1623,31231
657,31248
658,31249
725,31271
879,31272
1108,31273
624,56850
736,56850
379,33877
4891,33877
5015,33877
379,33878
4891,33878
5016,33878
379,33879
5014,33879
5015,33879
379,33880
5014,33880
5016,33880
380,33882
4891,33882
5015,33882
380,33884
4891,33884
5016,33884
380,33885
5014,33885
5015,33885
380,33886
5014,33886
5016,33886
4887,33887
4891,33887
5015,33887
4887,33888
4891,33888
5016,33888
91,15377
2399,15553
2398,15554
2397,15555
2422,15672
2428,15681
2429,15682
2430,15684
2427,15691
710,15692
739,15698
722,25261
707,15715
739,15715
706,15716
739,15716
705,15717
739,15717
740,15719
1802,60681
2491,15883
3394,25262
3984,25263
4134,25264
4135,25265
4136,25266
4137,25267
4138,25268
4139,25269
4140,25270
4141,25271
4142,25272
18,27628
40,27628
18,27629
54,27629
18,27630
63,27630
18,27631
73,27631
18,27632
86,27632
18,27633
94,27633
18,27639
73,27639
705,30732
100,28260
3186,28260
100,28261
3187,28261
100,28262
3205,28262
100,28263
3206,28263
100,28264
3207,28264
1432,30944
40,28423
185,28423
54,28424
185,28424
63,28425
185,28425
73,28426
185,28426
10,28427
40,28427
10,28428
54,28428
10,28429
63,28429
10,28430
73,28430
40,28431
59,28431
54,28432
59,28432
59,28433
63,28433
59,28434
73,28434
1433,30945
1434,30946
718,30746
2708,30762
4761,30762
751,31043
4777,31043
953,31044
4777,31044
751,31045
4778,31045
953,31046
4778,31046
1473,52807
990,31068
4791,31068
990,31069
4792,31069
18,57605
994,31070
3814,31070
994,31071
4261,31071
994,31072
4275,31072
1068,30825
4822,30825
657,31194
658,31195
4494,31215
4863,31216
4864,31217
4873,31218
4874,31219
4494,31224
4615,31225
4862,31226
54,57605
119,70594
6126,49217
147,50352
6081,50353
3618,50266
55,50511
87,50512
98,50513
118,50514
128,50515
87,50525
96,50526
98,50527
108,50528
115,50529
55,50544
87,50545
96,50546
98,50547
108,50548
115,50549
118,50550
128,50551
2539,50579
6708,50580
6722,51351
6723,51352
6724,51353
6725,51354
326,49309
2378,51373
6726,51374
6728,51375
6730,51376
6732,51377
6733,51378
6734,51379
6735,51381
6736,51382
5245,51449
6751,51450
1115,51462
1118,51462
1115,51463
701,34112
5095,34112
946,34301
1104,34302
1401,34303
2371,34304
1738,34305
5102,34306
5103,34307
718,34313
1400,34314
1401,34315
2356,34316
2365,34317
1122,51463
880,34390
1388,34390
4727,34390
1110,34391
1388,34391
4727,34391
1388,34392
4727,34392
5110,34392
1388,34393
4727,34393
5115,34393
1388,34394
4727,34394
5129,34394
1388,34395
676,51469
1215,51469
1215,51470
6758,51470
1143,51129
6758,51134
1215,51134
1402,51483
5598,51484
782,51143
5226,51492
5227,51493
5239,51494
5754,51495
6763,51496
2640,51157
5238,51174
5181,51183
1107,51567
1124,51568
63,51647
73,51648
928,51250
926,51250
926,51252
2481,51252
1797,51778
2226,51983
2372,15381
2371,15382
2380,15399
778,15400
769,15401
2382,15409
2381,15410
2379,15413
769,15414
740,15415
708,15416
707,15437
706,15438
704,15439
1799,59200
65,59242
716,15478
2195,15478
716,15479
2260,15479
716,15480
2389,15480
2262,15481
2346,15481
2195,15482
2346,15482
156,59243
82,59244
2346,15484
2389,15484
2473,59462
1306,59565
777,15486
2195,15486
777,15487
2260,15487
777,15488
2389,15488
699,15501
713,15502
705,15503
1018,15634
2058,15634
1018,15635
1943,15635
4143,25273
707,30894
18,27640
40,27640
1167,27641
4445,27641
1068,15639
2410,15639
2423,15673
2431,15689
739,15697
150,28265
3186,28265
1542,15713
695,15713
706,15722
2434,15722
2449,15739
2448,15740
2446,15741
2445,15742
2444,15743
2443,15744
2442,15745
2441,15746
2452,15759
2459,15759
1167,27643
4447,27643
1167,27644
4448,27644
2458,15762
2462,15762
1167,27645
4449,27645
2458,15764
2461,15764
1167,27646
4450,27646
2458,15766
2460,15766
802,15767
1549,15799
2468,15810
2514,16033
2517,16033
2514,16034
2516,16034
150,28266
3187,28266
65,16036
2516,16036
150,28267
3205,28267
150,28268
3206,28268
709,30895
100,28269
271,28269
100,28270
272,28270
100,28271
273,28271
100,28272
274,28272
100,28273
275,28273
63,28221
18,28221
768,30896
18,28328
40,28328
18,28329
54,28329
18,28330
63,28330
18,28331
73,28331
778,30897
8,28387
54,28387
8,28388
63,28388
716,30910
725,30910
718,30911
725,30911
719,30912
725,30912
725,30913
782,30913
725,30914
796,30914
716,30915
850,30915
718,30916
850,30916
719,30917
850,30917
782,30918
850,30918
796,30919
850,30919
716,30920
875,30920
718,30921
875,30921
719,30922
875,30922
782,30923
875,30923
796,30924
875,30924
2284,59683
2264,59684
2285,59684
7449,59685
2264,59685
40,59695
152,59695
152,59696
54,59696
152,59697
795,30749
953,30994
3732,30995
751,31018
4767,31018
63,59697
73,59698
152,59698
86,59699
3732,31021
4768,31021
4793,31073
4794,31074
1473,52809
1972,31131
4709,31131
1972,31132
4827,31132
1972,31133
4831,31133
4854,31189
4855,31190
4859,30851
731,52824
1149,31220
4494,31220
1149,31221
4497,31221
1149,31222
4875,31222
1149,31223
4876,31223
1473,52825
1170,31235
4877,31235
1360,31236
4877,31236
4259,31242
4260,31243
3595,56851
4807,56851
3596,56852
4807,56852
4192,52826
4193,52827
5205,52828
5206,52829
161,50256
87,50401
96,50402
98,50403
108,50404
115,50405
118,50406
98,50423
108,50424
115,50425
118,50426
4133,25274
2362,15384
2377,15384
2362,15385
2376,15385
769,15451
768,15452
740,15453
2385,15466
2388,15467
2387,15468
699,15518
2394,15518
698,15519
2394,15519
699,15520
2393,15520
698,15521
2393,15521
691,15546
690,15547
689,15548
688,15549
686,15550
684,15551
1266,15573
2400,15574
1264,15575
1057,15606
1947,15606
1057,15607
1941,15607
1057,15608
1939,15608
1057,15609
2061,15609
1057,15610
1968,15610
1057,15611
2058,15611
1057,15612
2409,15612
1057,15613
1935,15613
2660,25275
7409,59202
1082,15615
1941,15615
7410,59203
342,59245
1082,15617
2061,15617
1082,15618
1968,15618
1082,15619
2058,15619
1082,15620
2409,15620
1082,15621
1935,15621
2467,15805
2466,15806
2222,15807
2223,15808
2470,15812
2469,15813
2480,15844
2481,15845
2479,15865
2497,15899
27,15900
2053,15904
153,15905
191,15906
2498,15907
27,15908
69,15909
343,59246
775,25280
4145,25280
3387,25281
4144,25281
344,59247
7436,59477
716,30900
78,25288
152,25288
88,25289
152,25289
91,25290
152,25290
103,25291
152,25291
110,25292
152,25292
116,25293
152,25293
122,25294
152,25294
1146,27648
4445,27648
1146,27649
4451,27649
1146,27650
4453,27650
18,28274
26,28274
18,28275
40,28275
18,28276
54,28276
18,28277
63,28277
18,28278
73,28278
18,28279
86,28279
725,30900
26,28280
132,28280
40,28281
132,28281
54,28282
132,28282
63,28283
132,28283
73,28284
132,28284
86,28285
132,28285
10,28298
26,28298
10,28299
40,28299
10,28300
54,28300
10,28301
63,28301
10,28302
73,28302
10,28303
86,28303
26,28304
32,28304
32,28305
40,28305
32,28306
54,28306
32,28307
63,28307
32,28308
73,28308
32,28309
86,28309
26,28310
42,28310
40,28311
42,28311
42,28312
54,28312
42,28313
63,28313
42,28314
73,28314
42,28315
86,28315
26,28316
59,28316
40,28317
59,28317
54,28318
59,28318
59,28319
63,28319
59,28320
73,28320
59,28321
86,28321
716,30901
40,28352
4523,28352
54,28353
4523,28353
63,28354
4523,28354
73,28355
4523,28355
850,30901
8,28389
40,28389
8,28390
54,28390
8,28391
63,28391
992,59477
6221,59567
850,30903
855,30903
751,31016
953,31017
3597,56853
1522,31084
2212,31084
2212,31085
4773,31085
2212,31086
4802,31086
4807,56853
1062,31112
4757,31112
1062,31113
4817,31113
1062,31114
4818,31114
1062,31115
4819,31115
1062,31116
4820,31116
3598,56854
1839,31134
4832,31134
1839,31135
4833,31135
3806,31191
4856,31192
4857,31193
2371,15387
2380,15387
769,15388
2371,15388
2378,15389
2380,15389
769,15390
2378,15390
7411,59204
7420,59248
769,15392
2365,15392
1401,15394
2365,15395
1400,15396
778,15406
768,15407
709,15408
947,15424
2371,15425
1106,15426
1401,15430
2365,15431
1400,15432
708,15434
706,15435
2390,15489
2391,15491
1366,15492
1361,15493
1359,15494
381,15495
380,15496
381,15499
380,15500
698,15514
713,15515
705,15516
682,15557
1197,15558
1196,15559
2400,15579
1264,15580
1266,15581
1933,15592
2406,15592
1933,15593
2405,15593
1933,15594
2404,15594
775,25276
2411,15627
2413,15627
2411,15628
2412,15628
777,25277
1057,15630
1948,15630
1057,15631
1954,15631
1057,15632
2414,15632
7421,59249
990,59478
1942,15647
2419,15647
1942,15648
1945,15648
1942,15649
2418,15649
1942,15650
1957,15650
18,28286
1167,27713
7435,59478
990,59479
1942,15653
1968,15653
1942,15654
1946,15654
4445,27713
1167,27714
4448,27714
1167,27715
4449,27715
1167,27716
4451,27716
1167,27717
4453,27717
1167,27718
1957,15660
1974,15660
1935,15661
1974,15661
1974,15662
2058,15662
4454,27718
1167,27719
4455,27719
1167,27720
1947,15665
1974,15665
4456,27720
1167,27721
4457,27721
1167,27722
4458,27722
1167,27723
4459,27723
1167,27724
4460,27724
1167,27725
7436,59479
2435,15730
2439,15734
4461,27725
2457,15754
2456,15755
2455,15756
2454,15757
2453,15758
706,15774
1581,15792
2465,15800
2464,15801
2463,15802
1167,27726
2478,15828
2477,15829
1692,15830
2473,15854
2478,15855
2486,15860
2479,15861
2473,15862
2478,15863
2477,15864
2473,15867
2486,15868
2479,15869
2477,15874
2486,15875
2478,15876
2491,15879
2490,15880
2496,15896
27,15897
1746,15943
1691,15944
4462,27726
1167,27727
4463,27727
1167,27728
4464,27728
1167,27729
4465,27729
1167,27730
4466,27730
1167,27731
4467,27731
1167,27732
4468,27732
1167,27733
4469,27733
1167,27734
4470,27734
1167,27735
4471,27735
1167,27736
4472,27736
1167,27737
4473,27737
1167,27738
4474,27738
1167,27739
4475,27739
1167,27740
4476,27740
1167,27741
4477,27741
1167,27742
4478,27742
1167,27743
4479,27743
1167,27744
4480,27744
1167,27745
4481,27745
1167,27746
4483,27746
1167,27747
4484,27747
26,28286
10,59802
32,59803
879,27769
4492,27769
26,28287
65,28287
18,28288
40,28288
40,28289
65,28289
18,28290
54,28290
54,28291
65,28291
18,28292
63,28292
63,28293
65,28293
18,28294
73,28294
65,28295
73,28295
18,28296
86,28296
65,28297
86,28297
40,28332
169,28332
54,28333
169,28333
63,28334
169,28334
73,28335
709,15418
708,15419
707,15420
706,15421
708,15442
707,15443
2386,15459
2385,15460
2365,15463
1400,15464
797,15465
2354,15472
946,15473
1401,15474
698,15506
713,15507
705,15508
699,15511
698,15512
698,15523
713,15524
2354,15526
946,15527
2365,15528
699,15535
698,15536
713,15537
705,15538
2396,15540
1286,15541
1297,15542
1292,15543
2395,15544
1290,15545
688,15561
686,15562
688,15564
686,15565
1128,15566
1173,15567
1278,15568
683,15569
682,15570
1197,15571
1266,15576
2401,15577
2732,25283
4146,25283
1942,15623
1947,15623
1942,15624
2410,15624
1942,15625
2058,15625
2416,15640
2415,15641
2732,25284
1096,15643
2417,15643
1096,15644
1943,15644
2421,15671
2440,15735
2451,15751
862,15786
861,15787
843,15815
842,15816
691,15817
690,15818
2472,15819
2471,15820
2476,15823
2475,15824
2474,15825
2471,15826
2478,15832
2477,15833
1692,15834
2473,15841
2478,15842
1792,15843
2485,15850
2486,15852
2479,15871
2487,15872
2493,15886
2492,15887
2366,15888
27,15889
2493,15891
2494,15892
27,15893
2495,15894
1792,15939
1792,15940
1792,15941
4147,25284
2732,25285
2499,15942
4148,25285
2732,25286
4149,25286
2501,15953
2503,15955
2502,15956
2500,15957
1765,15958
1778,15959
1765,15960
1748,15961
1746,15962
1792,15964
2504,15965
1746,15968
1792,15973
1755,15978
1749,15979
1755,15980
1749,15981
2507,15988
2506,15989
2510,16000
2511,16001
1750,16006
1755,16007
2512,16011
1755,16018
1755,16022
2513,16023
1749,16025
1755,16027
1778,16028
1756,16029
2515,16031
2513,16032
169,28335
61,25296
78,25296
61,25297
88,25297
61,25298
91,25298
61,25299
103,25299
61,25300
110,25300
61,25301
116,25301
61,25302
122,25302
4445,27749
4485,27749
4448,27750
4485,27750
4451,27751
4485,27751
4453,27752
4485,27752
4461,27753
4485,27753
4462,27754
4485,27754
4484,27755
4485,27755
4497,27775
4498,27776
4499,27777
86,28336
169,28336
40,28337
185,28337
54,28338
185,28338
63,28339
185,28339
73,28340
185,28340
86,28341
185,28341
40,28342
2168,28342
54,28343
2168,28343
63,28344
2168,28344
73,28345
2168,28345
86,28346
2168,28346
10,28404
40,28404
40,28405
42,28405
40,28406
59,28406
10,28407
54,28407
42,28408
54,28408
54,28409
59,28409
10,28410
63,28410
42,28411
63,28411
59,28412
63,28412
10,28413
73,28413
42,28414
73,28414
59,28415
73,28415
716,30904
879,30904
323,59212
327,59213
718,30906
879,30906
718,30907
2643,30907
719,30908
879,30908
719,30909
2643,30909
1974,15582
2403,15582
1974,15583
2402,15583
1943,15584
1974,15584
1974,15585
2099,15585
1974,15587
2114,15587
1974,15588
2067,15588
1955,15589
1974,15589
1939,15590
1974,15590
1958,15591
1974,15591
1018,15595
2408,15595
1018,15596
2407,15596
1018,15597
1943,15597
1018,15598
1937,15598
75,59214
1068,15600
1947,15600
1068,15601
1946,15601
1068,15602
1968,15602
1068,15603
2058,15603
1068,15604
1935,15604
2424,15674
2421,15675
2116,15677
2426,15678
2425,15679
1709,15680
2427,15676
801,15687
800,15688
2429,15693
739,15694
739,15696
739,15699
706,15707
704,15708
739,15724
706,15724
329,59214
2450,15750
2486,15866
2488,15873
2489,15873
1765,15945
1746,15970
2505,15975
1778,15976
1749,16020
1691,16026
1798,16040
1802,16041
2519,16043
2519,16042
2520,16045
2521,16046
2523,16048
2522,16049
2523,16051
2522,16052
2524,16053
2526,16057
2525,16058
2529,16072
2528,16073
2527,16074
2529,16076
2528,16077
61,16079
130,16079
61,16080
122,16080
61,16081
116,16081
61,16082
110,16082
61,16083
103,16083
61,16084
91,16084
61,16085
88,16085
61,16086
78,16086
61,16087
64,16087
51,16088
61,16088
47,16089
61,16089
25,16090
61,16090
116,16101
130,16107
152,16107
122,16108
152,16108
116,16109
152,16109
110,16110
152,16110
103,16111
152,16111
91,16112
152,16112
88,16113
152,16113
78,16114
152,16114
64,16115
152,16115
122,16121
152,16121
103,16122
152,16122
88,16123
152,16123
64,16124
152,16124
47,16125
152,16125
25,16126
152,16126
358,16127
10,16128
2533,16130
2531,16132
2317,16135
61,16142
130,16142
2538,16142
61,16144
130,16144
2536,16144
61,16145
130,16145
2535,16145
61,16148
122,16148
2538,16148
61,16150
122,16150
2536,16150
61,16151
122,16151
2535,16151
61,16152
122,16152
2534,16152
56,16153
61,16153
122,16153
61,16154
116,16154
2538,16154
61,16156
116,16156
2536,16156
61,16157
116,16157
2535,16157
61,16158
116,16158
2534,16158
56,16159
61,16159
116,16159
61,16160
110,16160
2538,16160
61,16161
110,16161
2537,16161
61,16162
110,16162
2536,16162
61,16163
110,16163
2535,16163
61,16164
110,16164
2534,16164
56,16165
61,16165
110,16165
61,16166
103,16166
2538,16166
61,16167
103,16167
2537,16167
61,16168
103,16168
2536,16168
61,16169
2539,16224
2282,16225
2540,16233
1542,16234
2541,16240
731,16241
2542,16261
1540,16262
2545,16275
2544,16276
2543,16277
2498,16278
188,16279
69,16280
103,16169
2535,16169
61,16170
103,16170
2534,16170
56,16171
61,16171
103,16171
61,16172
91,16172
2538,16172
61,16173
91,16173
2537,16173
61,16174
91,16174
2536,16174
61,16175
91,16175
2535,16175
61,16176
91,16176
2534,16176
56,16177
61,16177
91,16177
704,30930
1147,27757
4445,27757
61,16179
88,16179
2537,16179
1147,27758
4451,27758
1147,27759
61,16181
88,16181
2535,16181
61,16182
88,16182
2534,16182
56,16183
61,16183
88,16183
4453,27759
1147,27760
4469,27760
40,28356
152,28356
54,28357
152,28357
73,28358
152,28358
61,16187
78,16187
2535,16187
61,16188
78,16188
2534,16188
56,16189
61,16189
78,16189
10,28359
26,28359
26,28360
61,16191
64,16191
2537,16191
32,28360
26,28361
42,28361
26,28362
59,28362
10,28363
61,16194
64,16194
2534,16194
56,16195
61,16195
64,16195
40,28363
32,28364
40,28364
40,28365
42,28365
40,28366
59,28366
10,28367
54,28367
32,28368
54,28368
42,28369
54,28369
54,28370
59,28370
51,16201
56,16201
61,16201
10,28371
63,28371
32,28372
63,28372
42,28373
63,28373
59,28374
63,28374
10,28375
73,28375
32,28376
73,28376
42,28377
73,28377
59,28378
73,28378
10,28379
86,28379
32,28380
86,28380
42,28381
86,28381
59,28382
86,28382
63,28234
92,28234
10,28392
40,28392
10,28393
54,28393
10,28394
63,28394
10,28395
73,28395
40,28396
42,28396
658,16290
657,16291
189,16315
152,16316
132,16317
